timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,isFailure,total
1526375130372995,-11,-13,-17,9,-7,-14,-9,-7,false,119.375
1526375130379004,10,8,18,-12,-12,1,-1,3,false,129.875
1526375130379004,1,-2,-13,-33,5,0,4,4,false,123.75
1526375130394014,8,5,6,23,4,2,4,-2,false,134.25
1526375130394014,-13,0,-3,-12,-5,5,-9,-11,false,122
1526375130402019,-4,-13,-14,-3,8,5,-5,12,false,126.25
1526375130402019,14,-4,-6,-4,-6,-7,4,-2,false,126.625
1526375130417032,-3,4,4,-1,-5,0,2,1,false,128.25
1526375130417032,-5,-1,4,4,1,4,-6,-10,false,126.875
1526375130433040,-30,-7,-6,4,-2,-20,-7,1,false,119.625
1526375130433040,30,-9,-16,-13,-8,1,7,12,false,128.5
1526375130435039,17,10,-12,-12,5,6,0,-13,false,128.125
1526375130435039,-22,11,50,32,-2,-8,-9,-6,false,133.75
1526375130439040,-9,1,5,12,7,8,-4,-6,false,129.75
1526375130439040,-16,-6,-15,-19,-2,2,9,2,false,122.375
1526375130454053,-3,-16,-16,-5,1,1,-2,-1,false,122.875
1526375130454053,16,2,-4,10,-5,-10,-1,4,false,129.5
1526375130462055,8,7,8,-1,-8,-9,-1,-1,false,128.375
1526375130462055,-6,-3,-2,-11,8,28,1,2,false,130.125
1526375130477070,-3,-1,-5,-3,1,-4,0,0,false,126.125
1526375130477070,1,-7,-6,4,-10,-11,-6,-2,false,123.375
1526375130478076,11,-2,-7,-15,3,1,3,-2,false,127
1526375130478076,1,5,-4,-2,-5,-6,2,-7,false,126
1526375130493078,-17,7,18,28,23,13,2,2,false,137.5
1526375130493078,-8,-2,-2,-24,-16,-10,-3,-4,false,119
1526375130499083,5,-7,-5,25,6,3,-2,0,false,131.125
1526375130499083,3,4,-3,-24,-14,-17,-3,3,false,121.625
1526375130514108,-3,-1,2,2,-2,8,1,-4,false,128.375
1526375130514108,2,-4,-2,-1,13,-1,-2,3,false,129
1526375130522099,20,-2,-7,-3,7,11,3,13,false,133.25
1526375130522099,-15,0,1,2,0,-6,1,-11,false,124.5
1526375130545114,-13,-1,-12,-3,-13,-7,-3,-6,false,121
1526375130545114,-2,-3,12,2,-3,0,-5,-3,false,127.75
1526375130546110,8,10,10,1,14,6,6,4,false,135.375
1526375130546110,1,-5,-6,-8,-19,-5,0,4,false,123.25
1526375130553114,3,-5,-1,12,1,-3,-9,-2,false,127.5
1526375130553114,-2,-1,0,8,1,-1,3,-4,false,128.5
1526375130559122,-3,-5,-5,-7,-3,2,-1,-5,false,124.625
1526375130559122,-7,-4,-8,-11,7,-11,-1,2,false,123.875
1526375130574133,-3,2,-7,-5,-5,12,2,0,false,127.5
1526375130574133,12,5,2,-5,-19,-6,-2,3,false,126.75
1526375130582137,4,1,17,10,6,0,-2,2,false,132.75
1526375130582137,1,8,3,9,20,17,2,-2,false,135.25
1526375130597144,-10,-4,2,-16,-26,-33,-2,3,false,117.25
1526375130597144,-4,-4,-7,11,-1,-4,-5,-2,false,126
1526375130604168,-5,-3,-13,-17,-9,3,1,-1,false,122.5
1526375130604168,-2,-15,-20,-2,-6,-8,-6,-3,false,120
1526375130613154,9,11,6,4,11,11,1,2,false,134.875
1526375130613154,4,9,18,5,11,5,3,1,false,135
1526375130619158,-1,10,8,2,-7,-9,-1,-3,false,127.875
1526375130619158,0,-1,6,11,9,6,0,3,false,132.25
1526375130634173,1,-4,-5,-10,-12,-2,-3,7,false,124.5
1526375130634173,15,-7,-18,-6,0,1,4,21,false,129.25
1526375130642174,-22,-11,-13,-11,-13,-2,-3,-40,false,114
1526375130642174,-11,-3,1,8,26,4,1,6,false,132
1526375130657184,-4,4,7,1,-14,0,-4,-2,false,126.5
1526375130657184,3,6,10,10,26,9,0,5,false,136.625
1526375130664210,6,-11,-8,-15,-44,-21,-9,9,false,116.375
1526375130664210,4,-2,-17,-12,-2,2,5,-7,false,124.375
1526375130680204,-1,7,23,15,14,3,1,1,false,135.875
1526375130680204,-6,-2,-8,-5,9,4,0,-6,false,126.25
1526375130680204,4,12,27,27,13,0,9,7,false,140.375
1526375130680204,-1,-2,-1,0,-4,15,1,-2,false,128.75
1526375130694208,3,-6,-15,-13,11,0,-3,2,false,125.375
1526375130694208,16,-5,-12,-5,-13,-15,0,1,false,123.875
1526375130702218,-21,3,-11,-13,4,-1,-7,-13,false,120.625
1526375130702218,-6,-5,5,-2,-11,-14,-7,-4,false,122.5
1526375130717228,1,6,-2,19,16,11,6,2,false,135.375
1526375130717228,-3,-7,-2,-20,2,15,0,-7,false,125.25
1526375130724250,13,-1,-4,12,-27,-19,-6,6,false,124.75
1526375130724250,1,4,4,4,1,14,3,1,false,132
1526375130741242,12,-2,7,-13,-7,-4,2,29,false,131
1526375130741242,-10,-5,-29,-25,-4,-5,-8,-24,false,114
1526375130742240,-12,-5,-10,8,39,21,19,-2,false,135.25
1526375130742240,-8,11,44,27,-14,-7,14,-11,false,135
1526375130762258,9,-2,5,16,60,19,-16,-8,false,138.375
1526375130762258,-16,-14,-14,-28,-100,-56,-22,0,false,96.75
1526375130763253,6,-1,-15,-20,13,-1,-9,0,false,124.625
1526375130763253,40,0,-15,-10,2,-4,4,11,false,131.5
1526375130777266,-20,-2,-5,-11,28,17,20,14,false,133.125
1526375130777266,-3,9,2,-7,-15,-6,-1,-13,false,123.75
1526375130792273,23,2,0,18,0,7,6,37,false,139.625
1526375130792273,-22,0,20,4,-7,-1,-11,-39,false,121
1526375130800279,-19,8,60,104,10,-14,-1,-7,false,145.625
1526375130800279,12,5,5,-11,-35,-4,9,9,false,126.75
1526375130801280,3,-16,-26,-38,59,37,2,4,false,131.125
1526375130801280,-14,-9,-16,-2,-76,-53,-41,-12,false,100
1526375130815291,13,-4,-42,-73,-42,-27,-9,-48,false,99
1526375130815291,-46,-16,-25,-57,-64,-25,-4,8,false,99.375
1526375130822297,-25,5,27,57,57,13,7,-5,false,145
1526375130822297,18,-10,-19,-99,-48,-7,-5,-3,false,106.375
1526375130838309,9,-3,-2,-4,-21,7,6,19,false,129.375
1526375130838309,3,13,21,52,90,2,-55,-36,false,139.25
1526375130852313,1,3,-7,-3,-23,-1,31,43,false,133.5
1526375130852313,-2,0,4,56,45,20,6,4,false,144.625
1526375130860324,18,7,-8,-12,-7,17,28,-28,false,129.875
1526375130860324,-12,1,14,-20,32,8,-25,-10,false,126.5
1526375130860324,39,14,-4,-25,-1,7,-4,71,false,140.125
1526375130860324,9,-15,-15,-26,0,-6,-3,-31,false,117.125
1526375130876329,-63,-16,-40,4,34,-11,-62,-62,false,101
1526375130876329,-34,14,25,45,-61,-9,80,25,false,138.625
1526375130881337,-21,-9,-13,93,93,-1,-41,-23,false,137.75
1526375130881337,106,39,24,50,61,70,61,51,false,185.75
1526375130896363,-17,-50,-86,-102,-108,-59,37,9,false,81
1526375130896363,-67,-22,-62,-27,124,23,-18,-115,false,107.5
1526375130904367,-51,15,89,71,-59,-13,-29,-23,false,128
1526375130904367,3,22,50,-19,-22,-14,-20,74,false,137.25
1526375130920365,33,0,-26,31,84,64,84,60,false,169.25
1526375130920365,11,-25,0,59,83,0,-74,-12,false,133.25
1526375130920365,-6,-15,-49,-104,-113,-7,84,-27,false,98.375
1526375130920365,-117,-34,-86,-87,127,13,27,-64,false,100.375
1526375130935371,24,48,65,-81,-84,-55,-18,56,false,122.375
1526375130935371,51,-19,20,88,44,30,79,-27,false,161.25
1526375130941392,-25,24,47,2,39,5,-25,-63,false,128.5
1526375130941392,-38,-30,-7,87,40,57,-31,5,false,138.375
1526375130956402,-3,1,1,20,-6,-30,-64,-3,false,117.5
1526375130956402,50,15,-43,-33,44,20,82,124,false,160.375
1526375130964397,41,1,-28,-39,21,-25,33,-72,false,119.5
1526375130964397,-53,4,-49,-36,-115,0,-2,-22,false,93.875
1526375130979402,47,25,76,118,72,-6,-56,-30,false,158.75
1526375130979402,-65,18,75,22,-67,-2,-115,26,false,114.5
1526375130980401,78,48,10,-3,66,118,84,127,false,194
1526375130980401,56,-22,-82,-61,14,-36,62,18,false,121.625
1526375130995411,-28,-17,-17,24,-45,30,-10,-48,false,114.125
1526375130995411,-75,18,87,80,30,99,86,-56,false,161.625
1526375131001416,20,-9,-5,-92,-97,-65,48,38,false,107.75
1526375131001416,-50,31,83,127,88,39,34,55,false,178.875
1526375131016425,93,-35,-107,4,28,-37,-6,-38,false,115.75
1526375131016425,46,24,55,-69,-42,-2,95,36,false,145.875
1526375131024449,-98,-57,-27,-90,-40,-98,-76,-86,false,57
1526375131024449,-1,52,85,34,-23,19,29,15,false,154.25
1526375131039437,-64,-55,-85,-107,33,86,49,22,false,112.875
1526375131039437,115,31,5,119,-30,45,-6,98,false,175.125
1526375131040441,72,-35,-127,-88,2,35,-91,20,false,101.5
1526375131040441,-80,-14,-24,21,-3,-123,-128,-96,false,72.125
1526375131057449,12,38,120,50,-4,10,47,-21,false,159.5
1526375131057449,8,15,-57,-99,73,92,80,58,false,149.25
1526375131070461,68,10,-27,-67,10,52,-84,-81,false,113.125
1526375131070461,16,-46,-45,-35,-34,-78,86,-14,false,109.25
1526375131084472,-8,39,75,72,-18,-24,-92,-8,false,132.5
1526375131084472,15,-31,-90,-34,-70,-128,-47,1,false,80
1526375131085467,-78,-5,-49,20,3,127,-8,74,false,138.5
1526375131085467,89,18,13,-69,-26,-84,-78,-23,false,108
1526375131099477,-66,-68,-121,-128,-66,48,6,26,false,81.875
1526375131099477,-27,58,109,90,72,65,47,-125,false,164.125
1526375131100477,0,35,-41,-28,-56,-100,111,18,false,120.375
1526375131100477,82,0,40,47,37,127,67,52,false,184.5
1526375131115490,-24,5,-64,-115,-4,-71,-16,79,false,101.75
1526375131115490,-33,-80,-128,-61,-80,-20,-95,-97,false,54
1526375131121491,-41,-27,-32,-17,38,-29,-49,-53,false,101.75
1526375131121491,17,27,-19,32,67,74,127,84,false,179.125
1526375131136506,112,81,116,62,-45,-16,1,-36,false,162.375
1526375131136506,21,-84,-128,-128,-12,-88,33,75,false,89.125
1526375131144508,16,7,59,29,-125,-77,21,-45,false,113.625
1526375131144508,-90,-53,-101,-37,8,28,-114,-37,false,78.5
1526375131159521,45,22,15,-81,75,127,121,19,false,170.875
1526375131159521,1,31,38,88,-22,-128,-90,-100,false,105.25
1526375131160518,7,53,81,92,71,7,124,98,false,194.625
1526375131160518,23,5,-30,-79,-30,38,59,-33,false,122.125
1526375131175529,-54,19,39,66,43,84,39,-56,false,150.5
1526375131175529,-76,13,-13,27,-52,-44,-10,61,false,116.25
1526375131181536,127,20,58,57,24,-17,90,19,false,175.25
1526375131181536,-128,-38,-110,-122,-16,41,57,-57,false,81.375
1526375131196541,-104,-60,-86,72,-32,-128,-29,-16,false,80.125
1526375131196541,126,78,51,-2,8,41,80,27,false,179.125
1526375131204546,-85,-36,-99,-24,80,32,-18,84,false,119.75
1526375131204546,1,23,127,127,-27,-59,-22,-34,false,145
1526375131219556,29,-62,-128,-128,-37,120,-71,43,false,98.75
1526375131219556,-85,-51,-21,-25,-13,-27,-95,-88,false,77
1526375131220557,6,67,85,86,-34,-45,10,-91,false,138.5
1526375131220557,27,8,-94,-125,10,61,34,93,false,129.75
1526375131235567,46,-69,-18,127,-2,113,127,0,false,168.5
1526375131235567,-80,63,59,-41,-22,-9,-79,-55,false,107.5
1526375131241575,-15,4,-47,-76,37,94,23,0,false,130.5
1526375131241575,102,-36,-96,-113,-25,0,0,51,false,113.375
1526375131256583,-105,82,116,85,-5,-81,42,-122,false,129.5
1526375131256583,18,-41,-62,-116,-22,-42,-49,65,false,96.875
1526375131264591,-15,-85,-108,21,12,83,-60,-57,false,101.875
1526375131264591,56,107,45,67,67,7,19,40,false,179
1526375131279602,-94,16,-74,-87,37,-93,-23,33,false,92.375
1526375131279602,47,-35,-90,-71,17,127,40,-16,false,130.375
1526375131280602,4,-25,39,79,-67,-118,-128,-30,false,97.25
1526375131280602,-53,43,28,-5,-9,-8,18,-39,false,124.875
1526375131295612,-5,-17,-54,9,102,88,-34,10,false,140.375
1526375131295612,36,36,-21,-82,52,111,-9,46,false,149.125
1526375131301615,67,-36,-117,-119,17,-113,-35,14,false,87.75
1526375131301615,37,-90,-63,22,-128,21,14,13,false,106.25
1526375131316625,108,39,19,55,58,-128,-67,63,false,146.375
1526375131316625,-84,-45,-92,-97,50,109,52,-23,false,111.75
1526375131324630,54,-23,-54,-15,81,127,34,69,false,162.125
1526375131324630,-97,58,117,93,-50,-123,-54,-77,false,111.375
1526375131339641,82,-38,-75,-128,-95,-53,-56,58,false,89.875
1526375131339641,-62,-30,-111,87,12,-99,-2,-45,false,96.75
1526375131340641,-127,4,62,35,8,29,26,-3,false,132.25
1526375131340641,-79,-16,-39,-92,92,103,-5,-13,false,121.875
1526375131355651,-17,-21,-22,-98,-69,-34,66,-5,false,103
1526375131355651,40,41,25,79,-38,51,25,80,false,165.875
1526375131361655,84,36,94,87,-112,-120,-49,-69,false,121.875
1526375131361655,-43,-4,-76,-22,107,-42,-14,-2,false,116
1526375131376665,-27,5,53,30,11,108,-10,-22,false,146.5
1526375131376665,-35,-50,-117,-123,48,87,-25,4,false,101.625
1526375131383670,-45,77,90,101,-8,-16,-17,-13,false,149.125
1526375131383670,15,-38,-49,-128,-113,-113,-116,-34,false,56
1526375131399681,-34,-8,-52,-43,127,87,-43,-34,false,128
1526375131399681,5,-15,10,-44,-20,58,8,32,false,132.25
1526375131407686,-33,-20,-69,-83,25,53,27,14,false,117.25
1526375131407686,67,1,-3,-29,15,23,-34,0,false,133
1526375131413690,-15,38,104,88,58,-32,5,3,false,159.125
1526375131413690,-25,5,60,-2,-63,-108,19,-36,false,109.25
1526375131421691,74,33,0,-16,18,35,29,29,false,153.25
1526375131421691,19,0,37,-6,-5,-1,23,21,false,139
1526375131436705,15,-15,-46,-85,3,13,45,1,false,119.375
1526375131436705,-58,3,76,127,-5,-18,15,-11,false,144.125
1526375131444711,-25,-33,-44,-59,-13,-2,24,-18,false,106.75
1526375131444711,41,-18,-52,-52,33,22,-46,-20,false,116.5
1526375131458716,6,6,-3,81,-29,-20,-1,-6,false,132.25
1526375131458716,28,35,84,75,15,-13,9,7,false,158
1526375131466725,-81,-11,-54,-83,-5,9,3,-13,false,98.625
1526375131466725,-108,-7,23,39,-5,1,10,-15,false,120.25
1526375131475726,104,4,-21,-31,-39,1,15,21,false,134.75
1526375131475726,97,-3,-22,-22,14,-17,10,23,false,138
1526375131481735,-39,-12,23,-4,-9,1,16,-7,false,124.125
1526375131481735,14,-25,-20,13,-9,-16,8,19,false,126
1526375131496745,-51,14,1,-8,-38,-28,-16,-9,false,111.125
1526375131496745,17,41,2,14,49,-20,-7,6,false,140.75
1526375131503750,1,-5,50,-15,-7,2,3,6,false,132.375
1526375131503750,2,-2,15,38,24,16,-9,-7,false,137.625
1526375131518759,-34,-11,-10,-18,3,38,11,-10,false,124.125
1526375131518759,13,-12,-15,1,8,16,7,-5,false,129.625
1526375131526765,-22,-13,-40,-25,-2,32,-9,3,false,118.5
1526375131526765,-13,24,21,18,-14,7,16,6,false,136.125
1526375131535766,-29,0,25,27,-2,-3,-1,-9,false,129
1526375131535766,62,-7,-21,-42,0,8,3,14,false,130.125
1526375131541775,-1,-10,-15,2,14,2,2,8,false,128.25
1526375131541775,19,-2,2,3,-17,-4,-4,5,false,128.25
1526375131556785,9,-8,3,-7,-12,-11,-2,-2,false,124.25
1526375131556785,-15,-5,-4,-14,-13,-13,2,-1,false,120.125
1526375131563789,-18,-2,-30,4,14,1,-7,-6,false,122.5
1526375131563789,6,36,60,26,4,4,7,1,false,146
1526375131578799,-6,-12,-31,-22,-9,0,1,14,false,119.875
1526375131578799,-3,10,27,23,-9,1,1,-13,false,132.625
1526375131586805,-8,2,26,19,18,6,0,-6,false,135.125
1526375131586805,-5,-16,-28,-7,0,16,15,5,false,125.5
1526375131595806,-11,-8,0,-6,-19,-15,-16,-6,false,117.875
1526375131595806,4,-10,-27,-27,2,-2,2,6,false,121.5
1526375131601815,-3,-4,-15,-8,5,-5,1,-2,false,124.125
1526375131601815,16,6,14,13,1,-1,4,5,false,135.25
1526375131624830,0,4,4,0,-6,-6,3,-7,false,127
1526375131624830,-10,-11,-23,-23,4,-5,2,-2,false,119.5
1526375131625826,-7,6,24,31,-3,-3,-6,-3,false,132.875
1526375131625826,9,-6,-20,-24,1,0,-2,2,false,123
1526375131638839,0,8,33,41,-8,0,2,-3,false,137.125
1526375131638839,-3,1,7,5,-1,1,-3,3,false,129.25
1526375131646850,-8,0,-6,-16,5,10,4,0,false,126.625
1526375131646850,27,-3,-15,-6,7,-1,2,5,false,130
1526375131662855,-7,-10,-14,-8,4,31,10,7,false,129.625
1526375131662855,-8,6,12,2,-12,-9,39,-1,false,131.625
1526375131662855,-8,1,-3,-14,-5,1,-65,-23,false,113.5
1526375131662855,0,1,9,17,-3,-22,-21,-7,false,124.75
1526375131676863,-3,-1,-3,-4,-4,-37,0,-5,false,120.875
1526375131676863,0,-13,2,-8,-5,-3,4,9,false,126.25
1526375131683870,9,18,-6,1,9,6,30,12,false,137.875
1526375131683870,1,-5,-19,5,-1,10,6,-7,false,126.75
1526375131698879,7,8,28,2,-6,-7,-15,-11,false,128.75
1526375131698879,-1,-2,1,-2,2,-1,9,23,false,131.625
1526375131706884,1,-9,-12,-13,-2,-7,0,-2,false,122.5
1526375131706884,-10,-14,-22,-5,2,0,-9,-1,false,120.625
1526375131722893,1,2,-4,-7,0,-3,6,-7,false,126.5
1526375131722893,-8,14,29,20,1,-5,-16,-6,false,131.625
1526375131722893,-1,3,10,8,4,0,9,-2,false,131.875
1526375131722893,10,8,27,14,-4,-3,3,10,false,136.125
1526375131736899,-9,-12,-18,-12,-4,0,-4,-8,false,119.625
1526375131736899,-3,-14,-25,-14,0,0,-10,-7,false,118.875
1526375131743904,-7,-4,-11,-7,0,-6,1,1,false,123.875
1526375131743904,0,3,-4,-5,-4,3,9,-1,false,128.125
1526375131758914,14,11,28,8,0,1,1,7,false,136.75
1526375131758914,14,8,10,2,4,2,-10,-1,false,131.625
1526375131766924,-6,-11,-19,-8,-3,-4,9,3,false,123.125
1526375131766924,-27,-13,-17,-16,-1,-1,-1,-13,false,117
1526375131781934,-9,2,-9,23,2,-2,-3,-2,false,128.25
1526375131781934,3,1,9,-3,-4,-5,-7,0,false,127.25
1526375131782933,11,2,7,0,0,-1,5,6,false,131.75
1526375131782933,9,7,3,-8,-5,1,0,3,false,129.25
1526375131796943,-13,-5,-12,-5,1,-2,-4,-1,false,122.875
1526375131796943,-3,-3,-8,1,3,-1,-3,-4,false,125.75
1526375131803949,-1,-8,-10,-9,-3,-2,2,-2,false,123.875
1526375131803949,1,-3,-10,-10,-2,-3,-1,9,false,125.625
1526375131818959,5,12,26,23,2,6,0,-1,false,137.125
1526375131818959,3,11,26,18,4,2,0,-4,false,135.5
1526375131826974,0,-3,-6,-9,0,-3,0,-3,false,125
1526375131826974,8,-4,1,10,0,-1,0,2,false,130
1526375131841974,-13,-9,-21,-13,-2,-1,0,-2,false,120.375
1526375131841974,-10,-3,-9,-9,0,1,0,0,false,124.25
1526375131842970,-9,-5,-4,0,-2,1,0,-4,false,125.125
1526375131842970,1,-16,-13,-7,-5,-3,0,-3,false,122.25
1526375131856987,17,22,-3,3,4,-3,-2,4,false,133.25
1526375131856987,6,9,35,8,-1,-2,0,1,false,135
1526375131863983,2,4,4,4,-1,-4,1,2,false,129.5
1526375131863983,2,-1,4,7,5,4,1,-2,false,130.5
1526375131880995,-8,-13,-17,-16,-10,-3,-1,-3,false,119
1526375131880995,-10,-10,-23,-7,-1,-1,-2,-3,false,121
1526375131886999,1,2,3,2,4,2,3,-1,false,130
1526375131886999,-2,0,2,-5,-5,-2,-3,-2,false,125.875
1526375131904015,-7,-12,-16,-13,-3,2,-1,-2,false,121.5
1526375131904015,13,14,11,20,0,0,2,17,false,137.625
1526375131904015,7,-3,1,3,2,-4,1,-9,false,127.75
1526375131904015,1,8,27,16,6,1,-5,-1,false,134.625
1526375131917022,-13,-3,-3,-8,-1,5,1,-5,false,124.625
1526375131917022,-5,-12,-19,-14,2,-1,-3,-2,false,121.25
1526375131924026,-3,-2,-14,-8,-4,-3,0,3,false,124.125
1526375131924026,17,-6,-16,-6,-4,-2,-1,3,false,126.125
1526375131939034,-4,5,22,1,4,-1,1,2,false,131.75
1526375131939034,-12,-9,-24,-7,-14,-3,-2,-6,false,118
1526375131947043,4,3,9,9,6,1,-1,-1,false,131.75
1526375131947043,5,18,44,11,7,3,3,4,false,139.875
1526375131962049,4,-2,-4,-1,-2,-1,0,2,false,127.5
1526375131962049,0,-1,-9,-4,6,3,-1,-6,false,126.5
1526375131963054,-6,-11,-16,-12,-6,-4,1,-2,false,121
1526375131963054,-8,-9,-19,2,-4,-2,-2,-1,false,122.625
1526375131977064,2,-1,4,-8,0,0,1,-1,false,127.625
1526375131977064,6,3,7,7,0,-1,0,0,false,130.75
1526375131984076,-4,1,5,5,2,-4,0,1,false,128.75
1526375131984076,-2,4,3,-2,-5,3,0,2,false,128.375
1526375131999078,-2,3,5,7,2,3,1,-3,false,130
1526375131999078,2,-7,-13,-11,3,0,-2,-3,false,124.125
1526375132007083,18,-4,-4,-10,-3,0,3,11,false,129.375
1526375132007083,-29,-6,-7,-2,0,4,-6,-19,false,119.875
1526375132022089,-14,-10,-5,2,1,6,4,1,false,126.125
1526375132022089,-3,-3,8,12,-6,-16,-4,-3,false,126.125
1526375132023089,12,19,13,11,9,12,1,5,false,138.25
1526375132023089,14,7,7,0,1,-7,4,8,false,132.25
1526375132037102,2,-6,-15,-2,-1,3,-1,-3,false,125.125
1526375132037102,-5,-7,4,-6,7,7,3,0,false,128.375
1526375132044122,-10,-5,-8,-5,-14,-7,-7,-8,false,120
1526375132044122,2,-1,-9,-13,1,14,-1,-2,false,126.875
1526375132059117,-1,2,11,13,-4,-9,-4,2,false,129.25
1526375132059117,4,3,-2,0,1,0,1,5,false,129.5
1526375132067122,25,-1,-4,2,3,-8,0,23,false,133
1526375132067122,-14,3,-9,-7,7,18,3,-17,false,126
1526375132082130,-8,11,53,23,7,-11,1,-4,false,137
1526375132082130,-6,-1,-1,18,13,19,-2,-5,false,132.375
1526375132083133,-8,-2,6,2,-19,-1,-3,-3,false,124.5
1526375132083133,21,-6,-21,-14,-17,-22,-3,14,false,122
1526375132097137,0,4,-18,-17,-6,7,2,3,false,124.875
1526375132097137,0,-1,-1,-18,2,-2,-4,-16,false,123
1526375132104143,-18,-11,-9,-42,15,1,0,12,false,121.5
1526375132104143,-7,1,25,75,24,8,2,-13,false,142.375
1526375132119153,8,6,-6,-29,-47,-29,-4,9,false,116.5
1526375132119153,41,-4,-7,-17,6,-2,-1,26,false,133.25
1526375132127158,-55,-8,-27,-40,17,13,0,-61,false,107.875
1526375132127158,-16,6,14,43,1,-8,5,-2,false,133.375
1526375132142173,16,3,0,-1,50,26,8,2,false,141
1526375132142173,25,2,2,11,-26,-12,6,49,false,135.125
1526375132143169,-24,-8,-12,15,-30,-28,-11,-14,false,114
1526375132143169,44,7,23,-43,6,-6,-11,4,false,131
1526375132157178,-14,-6,-11,-5,-10,5,6,13,false,125.25
1526375132157178,11,0,-12,-23,-36,-6,4,9,false,121.375
1526375132164182,-2,-2,-13,-28,42,28,8,-25,false,129
1526375132164182,-60,-1,-9,24,-83,-19,1,-12,false,108.125
1526375132179195,-25,-15,-22,3,-10,-19,-15,-6,false,114.375
1526375132179195,0,10,16,20,-3,-13,-10,-21,false,127.875
1526375132187198,-13,-25,-36,-68,27,5,-17,16,false,114.125
1526375132187198,23,6,22,36,55,-2,32,52,false,156
1526375132202208,22,-6,1,-30,-16,19,-4,-22,false,123.5
1526375132202208,-38,8,29,64,-38,18,-12,-53,false,125.25
1526375132203209,2,3,-3,-13,-24,-16,4,20,false,124.625
1526375132203209,34,11,-16,-18,11,-14,17,92,false,142.625
1526375132217218,-2,-34,-34,-54,46,31,-13,-59,false,113.125
1526375132217218,-51,2,-4,18,-1,-34,-15,-31,false,113.5
1526375132224222,71,53,77,63,-8,22,8,61,false,171.375
1526375132224222,6,-38,-19,-37,-40,-14,-31,-68,false,97.875
1526375132239232,-17,31,43,44,-47,9,49,75,false,151.375
1526375132239232,-52,-40,-94,-68,120,44,-1,-4,false,116.125
1526375132246236,-3,12,14,71,-44,-12,15,40,false,139.625
1526375132246236,87,17,79,50,-30,-16,-21,-73,false,139.625
1526375132262247,-1,-9,-20,13,37,16,4,-42,false,127.75
1526375132262247,-31,-5,-55,-94,1,28,48,4,false,115
1526375132263249,-5,20,69,106,19,1,-41,22,false,151.875
1526375132263249,-46,-30,-93,-105,26,-40,-12,1,false,90.625
1526375132277261,-6,-17,-8,20,-86,-48,-72,-39,false,96
1526375132277261,0,-11,-62,-76,-25,7,4,22,false,110.375
1526375132284263,-32,23,68,74,45,11,10,-20,false,150.375
1526375132284263,19,14,-9,5,26,31,48,30,false,148.5
1526375132299277,33,-10,-26,-39,-77,-34,17,55,false,117.875
1526375132299277,27,-8,-22,7,46,-14,-86,-1,false,121.625
1526375132306277,16,-34,-79,-74,-36,-18,-39,-25,false,91.875
1526375132306277,-65,-7,-39,-112,-19,-33,40,-54,false,91.875
1526375132322293,10,52,46,79,127,66,-39,40,false,175.625
1526375132322293,41,42,127,118,-55,18,16,67,false,174.75
1526375132323289,29,-22,-91,-128,27,-67,-57,-104,false,76.375
1526375132323289,-65,-8,41,127,-18,4,-27,71,false,143.625
1526375132336297,16,-54,-78,-93,30,-50,30,-80,false,93.125
1526375132336297,-5,30,44,9,-23,58,96,35,false,158.5
1526375132344302,-6,-14,-69,-11,69,48,-71,-6,false,120.5
1526375132344302,18,20,-33,-53,-53,-4,-42,47,false,115.5
